PG.ProteinAccessions,PG.Genes,[1] HF_RCF20200718_52ITDR_0nM_1.raw.PG.Quantity,[2] HF_RCF20200718_52ITDR_0nM_2.raw.PG.Quantity,[3] HF_RCF20200718_52ITDR_0nM_3.raw.PG.Quantity,[4] HF_RCF20200718_52ITDR_0nM_4.raw.PG.Quantity,[5] HF_RCF20200718_52ITDR_0nM_5.raw.PG.Quantity,[6] HF_RCF20200718_52ITDR_2nM_1.raw.PG.Quantity,[7] HF_RCF20200718_52ITDR_2nM_2.raw.PG.Quantity,[8] HF_RCF20200718_52ITDR_2nM_3.raw.PG.Quantity,[9] HF_RCF20200718_52ITDR_2nM_4.raw.PG.Quantity,[10] HF_RCF20200718_52ITDR_2nM_5.raw.PG.Quantity,[11] HF_RCF20200718_52ITDR_20uM_1.raw.PG.Quantity,[12] HF_RCF20200718_52ITDR_20uM_2.raw.PG.Quantity,[13] HF_RCF20200718_52ITDR_20uM_3.raw.PG.Quantity,[14] HF_RCF20200718_52ITDR_20uM_4.raw.PG.Quantity,[15] HF_RCF20200718_52ITDR_20uM_5.raw.PG.Quantity,[16] HF_RCF20200718_52ITDR_40nM_1.raw.PG.Quantity,[17] HF_RCF20200718_52ITDR_40nM_2.raw.PG.Quantity,[18] HF_RCF20200718_52ITDR_40nM_3.raw.PG.Quantity,[19] HF_RCF20200718_52ITDR_40nM_4.raw.PG.Quantity,[20] HF_RCF20200718_52ITDR_40nM_5.raw.PG.Quantity,[21] HF_RCF20200718_52ITDR_800nM_1.raw.PG.Quantity,[22] HF_RCF20200718_52ITDR_800nM_2.raw.PG.Quantity,[23] HF_RCF20200718_52ITDR_800nM_3.raw.PG.Quantity,[24] HF_RCF20200718_52ITDR_800nM_4.raw.PG.Quantity,[25] HF_RCF20200718_52ITDR_800nM_5.raw.PG.Quantity
Q8TB52,FBXO30,22479.75586,20552.94922,24707.40625,23887.08984,21777.51563,21705.21484,23797.88477,23194.67578,22344.57813,23182.37109,20131.62109,19638.97266,19162.16406,21826.24609,20585.50977,23748.12109,21451.30078,22214.29883,21825.69727,24340.50195,25142.91406,16406.38477,21268.50781,24143.55273,24660.28516
Q8TB72,PUM2,50167.75391,42515.1875,46861.21875,49001.54297,49103.20703,48076.21484,46709.15625,44113.75391,47489.76172,51541.58594,44715.28125,44462.90234,40201.14844,46113.03906,49171.32031,45310.56641,44170.58984,42243.72266,50166.44141,52147.76953,47317.18359,51937.21094,48095.08594,50552.32813,55592.15625
Q8TBB5,KLHDC4,164257.2656,154113.9219,152712.5781,158631.5156,166514.0313,147678.5781,173185.0313,154624.1406,165492.75,150396.0469,156958.0469,139552.2188,152300.3125,165047.0313,170897.0469,165045.3906,160224,137023.4531,150076.2656,160913.75,163608.1094,142904.4375,143602.6719,153663.2656,147755.0469
Q8TBC3,SHKBP1,13697.42676,11535.3916,14819.82324,12641.00879,15759.27637,16639.89648,15923.62695,17555.57031,15471.91895,16962.10352,18218.02539,17124,18209.38086,15401.04492,17676.72266,14759.57617,15273.36914,15686.44043,17863.56836,15229.10645,16385.67773,14054.0791,13796.19922,14846.20313,17557.55469
Q8TBC4,UBA3,174371,168102.8125,188825.0156,195509.9531,185047.2031,185131.7813,193854,186094.6719,179267.8906,189307.6406,172400.0469,174552.9844,164300.4375,182691.5313,184719.4219,189270.9063,173581.0938,172862.1875,178851.2969,184536.4063,172745.9375,214021.0781,200048.7188,175770.3906,191966
Q8TBE9,NANP,6574.868164,7634.095703,7297.186523,7540.347168,7185.169922,7903.228027,6964.351563,6320.13916,6039.107422,6315.598633,7898.198242,8604.185547,7396.799316,6468.300781,7593.900391,8830.898438,8236.042969,8062.808594,5757.037598,7230.836426,5332.257324,7790.868164,5997.551758,8676.154297,6598.146484
Q8TBF2,FAM213B,127993.0391,105287.6719,119467.0078,134039.6094,125370.7734,119157.6875,117951.9688,114629.0469,121442.7344,94617.15625,135419.7344,127421.6016,130688.9453,110682.6875,102991.3047,94518.32813,119962.7109,114038.7344,126910.8672,110735.75,112849.625,133428.7813,125244.0391,128708.3516,137313.4063
Q8TBF4,ZCRB1,16271.0459,15272.67188,14935.29883,15284.15527,16166.94922,13531.71777,14537.14746,16196.55273,16088.5498,15726.68945,16869.45703,17332.30273,14483.25684,15905.22559,13512.69922,13865.93945,14242.18262,15475.33789,14426.51758,14771.49902,14531.07813,14474.15234,14865.16211,12992.05762,14497.55957
Q8TBN0,RAB3IL1,90368.52344,97954.22656,97160.02344,98035.23438,102206.0234,101646.2422,98159.49219,96077.77344,95218.83594,97865.39063,90200.8125,90515.60938,99518.42188,91394.32031,94302.63281,93296.4375,96780.0625,102560.5313,95173.30469,99585.03906,96009.88281,94172.34375,102215.0469,100234.3281,101000.2109
Q8TBQ9,TMEM167A,2430.421143,1387.642456,2517.254395,2700.703613,2524.404785,2357.404785,2053.516113,2154.741943,2008.838379,1039.718506,2107.783691,2408.833252,1529.55127,2032.665283,2143.35791,2820.734619,1999.422607,1994.571655,1836.596802,1906.647827,2171.811768,2534.556396,2926.756104,1496.394897,1994.979126
Q8TBX8,PIP4K2C,165984.9375,166162.4375,169872.0156,183115.5469,154514.4219,151934.6094,179608.4688,167771.1719,179191.9063,166682.9844,168704.8438,177841.4531,152659.0313,181932.6094,198901.6094,201139.75,162160.9063,150515.5156,145944.1563,174620.8281,165641.1406,184330.7188,175888.1406,152391.375,195481.0156
Q8TBZ6,TRMT10A,3497.432617,2520.306152,2506.279053,2662.933105,2826.941162,3192.630859,3328.641846,2946.660156,3557.644287,3857.209229,4602.182617,3537.972656,3682.601563,4323.716797,4014.830811,3851.157471,3171.606934,3359.48877,3001.435303,2706.293213,3430.013672,2649.931152,2450.238525,2936.391357,2948.227295
Q8TC07,TBC1D15,192043.2969,195575.0313,191756.7188,200533.4688,179388.1406,177084.4063,188297,185041.5,172124.8906,196806.6875,167530.5625,178503.0781,176288.5156,183202.7031,178248.5,194087.6094,195373.4531,192561.7969,188578.5938,194973.4531,182304.9219,209383.3125,194282.9063,178362.4063,184221.75
Q8TCA0,LRRC20,79837.20313,76729.9375,82240.86719,77428.85938,78979.6875,83443.79688,77838.41406,76677.74219,67280.25,75834.97656,78548.94531,84402.33594,72846.42188,78490.1875,75256.125,70515.46875,75081.82813,83164.23438,80408.23438,82813.75,74933.67188,104762.0703,82095.17188,78431.45313,74334.41406
Q8TCD5,NT5C,255747.1719,247979.25,260874.5938,251689.9219,253371.0469,266965.0938,250045.3125,261260.8594,243890.5781,270602.5313,258822.5938,244399.1719,256319.7031,255787.1875,248114.2344,227080.5313,239874.3125,253079.1563,262369.3438,270450.3438,250902.3125,308456.375,262243.7813,279099.75,268448.5
Q8TCF1,ZFAND1,48020.28516,46044.75,48163.03906,51368.14063,51171.19531,49699.50781,51990.40234,50353.52344,48386.30469,52810.75781,58869.625,57827.28516,57127.40625,57617.78125,57506.99219,60054.375,56708.68359,55461.21875,58115.62891,60447.15234,54436.03906,58527.32813,59794.42969,55850.46094,60732.97656
Q8TCG1,CIP2A,44448.23438,45691.21094,48555.5,53817.94531,44828.67188,46133.06641,49788.11719,46834.34375,50660.75781,70487.04688,40191.74609,49312.46094,70851.90625,75316.85938,55699.66406,88028.5625,51794.29688,74395.46875,72293.19531,71230.82813,46168.20313,49821.71875,83833.01563,67762.0625,78337.11719
Q8TCS8,PNPT1,3041622,3075239.5,3439600.25,3391103.75,3194242.5,3201334.25,3306932.25,3142062.75,3178210.5,3413059,3099084,3268290.5,3001639.25,3291756.5,3195635.25,3423451.75,3166472,3254077,3366824.5,3220073,3274552.25,3286696,3280982.75,3084468.25,3186469.5
Q8TCU4,ALMS1,7846.908203,8966.037109,8061.743164,10030.37695,9649.490234,9226.816406,10404.06738,8399.979492,7219.366211,7268.122559,8764.491211,9577.993164,8483.314453,9485.927734,8586.979492,7818.699219,9265.647461,8383.927734,9901.798828,10124.74121,8110.537109,8385.013672,8931.256836,8145.218262,8503.230469
Q8TCY9,URGCP,6473.149414,4665.899414,5276.141602,6678.912109,4700.735352,3144.292969,4320.493164,3428.633789,3633.398438,4373.04834,4976.759766,5307.290527,4912.571777,5986.513672,4816.640137,6386.07666,5898.005371,5404.100098,4097.5625,3301.412598,4598.288086,4130.514648,7085.933594,4686.65918,5207.578125
Q8TD16,BICD2,73862.70313,75832.78125,72288.8125,79485.20313,82592.35156,74736.70313,78273.78125,71307.92188,73741.46094,76945.02344,74292.03125,70263.04688,79591.32813,78706.4375,79340.92969,73364.28906,73893.44531,75360.89063,75065.21875,79410.38281,75431.71875,87205.51563,81777.42969,83115.58594,82327.65625
Q8TD19,NEK9,99428.125,93308.17188,102970.4219,99984.77344,99095.59375,94128.01563,97833.00781,98731.16406,100374.4922,98746.65625,106511.7266,106850.8594,111165.3438,111652.0469,115653.4766,105502.8984,97836.35938,94148.94531,88590.23438,93122.89844,101865.7188,101461.3828,101228.9219,94922.78125,102190.6875
Q8TD26,CHD6,Filtered,Filtered,Filtered,145.7244568,500.0874634,349.4395752,499.9871216,1,275.4133911,503.5644836,84.01122284,191.7774048,358.3955383,586.5638428,364.4365234,Filtered,1,195.2418213,380.4975891,544.383728,716.6884766,1,1,1,Filtered
Q8TDD1,DDX54,71227.57813,54037.18359,62944.67969,85622.04688,69827.96094,59391.67188,77924.1875,72206.23438,69023.71875,79870.41406,70434.98438,79331.0625,62379.49219,87013.99219,72210.82813,104564.6563,292662.4063,75426.53125,74495.30469,88580.41406,254503.1719,82501.05469,85825.19531,90512.78906,233396.75
Q8TDH9,BLOC1S5,126735.6484,125545.8828,124603.3984,127711.1797,131769.6563,124015.4141,124303.9844,129750.9531,113618.8594,128384.3203,132923.9688,124278.4922,131075.9063,129881.2188,137102.375,119585.6484,127213.4375,147304.8594,134763.9063,121966.1094,112235.6328,155440.5938,132416.2656,131707.4844,137175.3594
Q8TDN6,BRIX1,246302.0469,209797.4531,219398.1094,212942.2969,222486.8906,215947.0156,222258.4219,215879.4531,227590.7188,210922.0313,238545.5938,229531.7344,203797.2969,223126.5625,226661.6875,254321.5,224944.8906,211522.4219,205116.8281,223234.9063,213683.0625,211990.5156,220193.7813,197961.8906,225357.8281
Q8TDP1,RNASEH2C,120559.6172,128059.2422,136102.1875,149269.125,126493.0938,118766.9766,141711.3906,132584.4844,124242,130367.7188,107202.5469,120229.9453,135728.4688,136597.1875,136737.0938,135383.1563,133693.7656,130437.6484,136787.6406,125761.8906,130500.8281,173949.4219,171724.125,128741.8438,124924
Q8TDQ0,HAVCR2,1952197.375,1995081.5,2003857.375,2152979.5,1875190,2034651.75,1964557.25,2147995.25,1971762.75,2067888.75,1711309.25,1913129.625,1928192.25,1998725.25,1965723,1871378.25,2000937.125,1971455,2164982.25,1977851.875,1971359,2396167.5,2357468,2041684.5,2053986.75
Q8TDQ7,GNPDA2,99419.11719,104030.5391,102790.1641,102126.1641,95029.74219,110212.1719,99250.42188,102468.1641,102944.2578,100726.3125,98438.53125,99679.60156,102683.3281,96014.1875,91631.27344,81221.72656,101612.25,105329.8281,106430.3984,105340.2891,104418.1094,127214.7266,101995.0234,111966.7031,104998.5859
Q8TDX7,NEK7,15508.12793,15323.48438,15167.52832,14326.24316,15297.10156,13923.85254,15138.76758,14828.29395,17259.95508,13933.49219,17661.12305,18351.11719,14163.7959,15066.5625,15778.84082,18837.2207,14988.17969,12681.13086,13425.24316,15268.00879,16826.14648,10745.39063,13574.96191,12156.58301,16050.71094
Q8TDY2,RB1CC1,978769.8125,839883.5,638970.375,1714087.625,1621662.5,1204265.5,1292664.5,1072149.625,1561948.75,1475755.75,1719674.125,1191638.125,957075.3125,1190657.625,1138493.125,954910.3125,1523417.125,1030244.125,1324897.75,1002018.5,1145660,2639776.25,1631975.125,1075424.75,1557917
Q8TE02,ELP5,43696.24219,45989.86719,52491.96875,59367.10938,44410.05078,52601.57422,44125.81641,44714.49219,44285.95703,48635.42578,42329.86719,50796.26953,47944.87109,44345.62891,47079.10938,41604.80469,48313.09375,52340.28516,48128.89844,51582.25781,48989.29688,68002.64063,48580.50781,37961.375,53893.28516
Q8TE04,PANK1,44696.33203,16122.63672,41808.36719,24668.61328,27908.34766,29339.75391,26775.01953,23413.20508,23447.58984,27875.61523,18760.92578,24224.96484,22980.60938,28685.99023,29313.49219,24161.73242,20917.375,23344.24805,25666.10938,31282.34766,29277.87305,23628.43359,20544.51953,20611.26953,23801.08398
Q8TEA1,NSUN6,37464.21875,34802.02344,38415.00391,40494.75,33743.94141,35056.69531,38160.03125,36755.38281,37951.60156,36804.05469,37481.35547,38375.71094,30979.92383,38350.98828,39784.15625,43410.79688,36634.51953,34432.04297,32905.44141,35220.89063,33675.35938,35681.08203,35429.8125,34119.30469,40312.19531
Q8TEA8,DTD1,175756.6875,183211.6875,182672.5156,166721.0625,181186.9375,194475.6719,184422.3906,187869.6719,184731.8125,189610.2969,179241.7031,172790.0469,188992.5625,200592.5156,181942.2656,163779.6875,184137.3125,196982.5938,188075.5938,193297.0156,195909.7656,167179,160632.8906,193655.5625,191282.1875
Q8TEB1,DCAF11,67530.875,65453.41797,78969.83594,110255.8438,73173.39844,66800.20313,62546.02344,77289.14063,72039.19531,77144.67188,46791.54297,56973.61719,50030.02344,69480.25,64864.37109,93529.13281,74650.83594,64038.88672,67508.125,67564.30469,59963.94531,66069.125,65471.59766,81468.48438,76991.375
Q8TED0,UTP15,10742.96094,9814.516602,11079.18555,10901.19336,9347.199219,8353.584961,11061.84082,10190.58496,9175.68457,9779.925781,9728.648438,10567.94824,10141.20898,10049.20898,10701.5752,13274.83398,10258.76953,9191.600586,8675.289063,10935.60547,10636.94922,9314.416016,11333.5791,7973.132324,8761.402344
Q8TEH3,DENND1A,3136.804932,3290.390869,4329.961914,2582.932617,6927.894043,3573.037354,4244.972656,2051.202881,3106.311768,3653.850342,1516.164063,3064.849365,4087.746582,4027.466309,2864.351074,3686.325684,3448.816162,3881.55542,3274.686035,4156.42627,2146.907471,Filtered,1113.287842,5282.956543,3743.577148
Q8TEP8,CEP192,3213.587891,3564.336182,3616.664063,3098.997559,3414.787354,4697.884766,3235.063477,3473.325195,3969.574951,4121.364746,3118.781982,3202.246826,3499.018066,3726.617188,4167.197754,3760.853516,4546.27832,3988.212158,3281.089111,3931.92041,3789.283936,3189.378418,1898.394897,3592.592285,4390.554688
Q8TEQ6,GEMIN5,308798.25,317270.4375,299116.6875,302738.25,295932.9063,335611.6563,317740.0938,339987.9688,314738.6875,330401.5,302479.875,307453.6875,317896.25,306319.5,304781.8125,373172.9063,337815.125,315480.7813,317245.75,337609.9375,341143.8438,316404.3125,356736.5,336727.8125,348619.5625
Q8TEU7,RAPGEF6,27950.18359,28045.76953,33407.18359,30613.07813,29243.46484,25435.60742,29636.67188,28557.01758,29444.36914,34181.42969,30844.60938,29516.375,23393.48828,30987.03906,28009.09961,30324.00391,30059.25781,26929.24219,28341.23438,29441.32031,33155.96094,21006.87109,20933.53125,26599.62695,28863.94922
Q8TEW0,PARD3,28372.25195,31971.08008,32448.07617,32741.63477,27741.45508,25242.97266,32663.26563,30582.10938,28131.88867,24168.23633,18008.11328,22568.10156,30470.30273,30691.21094,28416.78711,33108.13672,35290.01563,31478.39453,28565.58594,23742.73828,30595.54492,33057.84766,35441.16406,23895.22852,20963.07422
Q8TEX9,IPO4,631064,593996.25,667729.9375,645471.5625,644024.6875,661209.5,578139.875,630771.875,619883.625,611826.4375,615258.875,652150.9375,631894.625,602266.625,645547.5,631729.4375,608901.25,650184.5,643148.3125,646977.0625,713621.5,741679.625,681397.625,592544.8125,636458.375
Q8TF01,PNISR,104656.3594,104407.7656,103344.8281,109844.4688,112896.3672,111553.3828,113430.2266,110843.6953,112795.0859,117968.3047,103416.2109,103148.5313,101760.9453,103359.1484,106235.5625,100954.8594,109988.9219,110127.8125,118021.4219,111806.4609,103292.625,132784.1719,111391.0234,101311.4141,107995.4531
Q8TF05,PPP4R1,156941,143178.0938,153273.375,177021.5938,165406.8281,163656.125,165030.25,174164.8438,164844.25,172844.25,146877.5,165995.6875,147532.6563,163271.2813,168247.125,175619.75,166915.3281,165567.6875,162368.3438,158917.5,162708.3281,188786.5469,166202.8281,149689.0781,185949.8594
Q8TF46,DIS3L,29838.19336,17205.1875,18860.25,22310.77734,20565.52734,20009.03125,26221.88281,25503.77344,25582.64453,24349.45117,22751.90625,24579.36719,25386.58203,26270.72656,24858.25781,19280.94922,24585.06836,23826.81055,24506.61133,22838.84766,21314.70508,24170.61328,25558.73633,26803.18359,29911.99023
Q8TF50,ZNF526,1279.400146,1230.604614,664.3917847,1239.827881,1296.981567,1219.087402,1311.89624,1346.783569,1213.985962,1086.107422,1634.17041,1577.57959,1391.220215,1987.932495,1547.008545,1421.485229,1616.924316,1897.102783,1417.804443,1056.356689,1100.566895,1329.593872,1569.769165,1411.948975,1499.762451
Q8WTS1,ABHD5,Filtered,Filtered,18248.99219,208.6904602,23497.9082,1,1,1,Filtered,18168.95313,Filtered,Filtered,Filtered,1,Filtered,23841.75195,18822.30664,1,18429.42188,17796.08008,19372.58008,25234.41016,26260.83789,19956.53516,17591.36914
Q8WTS6,SETD7,16203.50195,20627.77148,17916.28125,20860.38281,14896.44531,17767.41992,18423.75195,16297.32715,15858.70508,14995.29785,14589.57422,20230.6875,12389.75,16758.33789,19176.86719,21875.64844,17177.01953,13886.68945,18898.93164,11268.55566,18043.35742,21020.46289,11449.76172,19155.75977,17978.70508
Q8WTT2,NOC3L,53507.27344,43422.93359,55757.23828,53538.92969,59225.97656,51088.89063,51087.02344,56201.86719,53581.00391,47735.86719,58049.14063,59224.39063,48395.90234,53991.95703,66166.98438,64984.51172,57053.83203,56363.42969,54925.22266,50575.92188,55420.46484,41661.17969,41381.91406,53368.05469,60962.53125
Q8WTW3,COG1,7644.297363,9407.517578,7714.78125,9482.650391,6833.408203,7481.163574,9231.804688,6469.247559,8363.480469,6954.026367,8551.109375,8540.802734,7299.481445,9161.572266,7602.331543,12605.72656,10399.30566,7556.662109,8366.869141,9192.366211,8583.880859,8857.619141,9674.460938,6108.447754,7365.038086
Q8WU76,SCFD2,16975.52344,16677.02344,16128.15234,19636.20117,14570.82813,10654.22754,18645.72266,15993.14453,12540.45605,12810.17285,13615.01563,8508.341797,8939.104492,15477.26465,16191.30566,14711.87012,17666.60742,11873.41504,15257.77051,11843.02246,7395.979004,18929.96875,18713.93359,16338.36426,18185.08398
Q8WU79,SMAP2,354595.125,355179.9063,353196.2813,370960.25,342420,340135.7188,351814.25,354560.1563,339046.5313,349099.375,355342.0313,342293.6875,337044.875,353630.9688,339476.8125,376119.5625,348946.4688,343861.875,333528.5,346960.1563,352097.25,359868.4688,387303.5938,340976.0313,365798.8125
Q8WU90,ZC3H15,475459.8438,508014.9375,478916.2813,452055.9063,447696,476824.4688,474949.8125,471724.9688,492700.375,473787.9063,495775.3438,469308.7188,489747.6563,492213.7188,434878.6563,431793.0625,485980.0313,478321.625,522135.625,498426.9375,443452.3125,521430.2188,474923.625,494679.8125,466480.875
Q8WUA2,PPIL4,112517.4922,126938.1094,123520.3906,99161.49219,120153.4531,121186.5234,121115.8984,117651.1172,119414.8281,120882.2109,88672.78125,111168.5156,122428.9453,120778.2266,128113.5391,127686.3438,121600.125,119609.6641,118510.3906,123964.5781,121043.4453,71567.9375,101360.7188,101413.2031,110939.9688
Q8WUA4,GTF3C2,40437.99219,43844.96875,41761.46094,45378.13281,35649.89063,39259.62891,41714.45313,38148.16016,40061.77344,39108.47656,36883.40625,42190.17188,36838.05078,38423.75781,44241.75391,49276.22266,42030.875,39347.08594,39716.3125,36821.91406,39744.63281,43962.0625,43570.12109,38675.5625,41060.03516
Q8WUA7,TBC1D22A,53382.52344,55270.51563,51623.45703,51798.41797,59790.23438,51934.14063,55595.32031,55222.85547,53784.68359,61273.19922,57880.87109,55718.23047,55064.36719,54885.35156,54898.1875,50883.9375,52622.02734,55480.77344,58190.20703,51085.57813,58324.96484,55877.47656,48030.69141,57269.28516,55985.37891
Q8WUB8,PHF10,640.890686,5908.500977,7813.724121,8375.140625,8543.220703,6690.621582,7058.382813,9620.698242,8808.509766,9379.342773,9140.827148,7888.121582,9597.945313,8741.982422,9005.861328,8751.859375,8964.616211,7924.303223,6670.071289,7607.647461,7459.882324,8153.661621,3427.111084,6524.814941,8802.09082
Q8WUD4,CCDC12,104969.875,131709.5313,118841.1563,107481.6484,137500.2344,128290.6641,133603.0156,131043.0938,135435.7656,140901.9531,108182.3516,86155.8125,120194.875,135694.0938,111416.5703,121239.8906,118253.8906,113036.9453,120885.0313,132720.5,134179.2813,92711.46094,74654.52344,119232.1797,125071.3906
Q8WUF5,PPP1R13L,12428.86523,13164.7002,12220.62402,13695.52246,14014.99902,10169.73535,11440.8916,11047.52441,10095.65527,15512.69824,7389.914063,10491.89355,12969.68457,13454.51172,12198.76074,10395.55859,11399.70996,11715.97656,13170.02051,13256.46094,1557.509399,12601.36719,18309.64258,14714.30664,8417.291016
Q8WUH1,CHURC1,63061.53906,65445.89844,64833.0625,58675.80469,67717.625,65074.66406,63105.66406,63603.94531,62624.97656,68484.1875,62999.14063,56805.30469,65351.10547,67632.75781,65304.92578,62663.17578,68385.24219,66489.98438,64710.07813,67078.03906,70061.03125,51417.86719,52480.19141,66406.60938,64193.16406
Q8WUH2,TGFBRAP1,16472.76367,16399.38867,15412.27734,16699.98633,15750.31445,17099.11133,16108.46484,15542.41992,18795.07227,15704.75391,14971.75879,17221.32031,17215.45117,18639.41602,16151.38086,17506.19531,17212.75391,14594.12891,15907.88477,17580.45508,19468.46875,17532.37891,15414.83984,14654.47656,16274.03223
Q8WUH6,TMEM263,97770.26563,93517.13281,87663.57031,89501.96875,86473.13281,82471.75,87870.46094,88384.08594,84685.25,90292.32813,113744.8984,88450.5625,107124.3047,102425.4531,102404.875,79821.40625,75831.65625,88134.69531,81714.98438,89146.71875,76572.95313,87517.92969,83893.14844,76461.75,82645.82813
Q8WUI4,HDAC7,37780.76563,38184.44531,39368.64063,33644.72656,38689.50781,35404.11328,35801.48047,36706.19922,37256.72266,33133.16406,41654.80078,35630.42969,28187.37305,35532.35156,27631.93945,31981.91406,36705.83984,35315.30469,37980.22266,34024.49609,37690.91016,30520.28711,33548.65625,36418.96875,24912.73047
Q8WUM0,NUP133,86494.32031,71711.88281,66348.34375,48044.35156,67458.09375,56934.22266,47272.00391,50716.625,67842.46875,65117.49219,67552.96094,73597.25,57946.13281,68468.375,45880.23438,76681.40625,64278.19531,44819.37891,50834.38281,43411.83984,44821.06641,4495.431641,49200.77734,73466.25781,53674.35156
Q8WUM4,PDCD6IP,496324.25,515150.6563,512476.9375,562148.4375,504256.4375,484186.6875,555264.5,538396.75,552547.875,514833.0313,545621.6875,561489,463856.25,542102.8125,582442.75,661603.875,526972.25,509482.6563,504718.2813,503578.875,508546,592809.125,618253.8125,457207.0313,569775.3125
Q8WUQ7,CACTIN,17118.8457,16340.62109,14940.02441,14288.68359,12225.46094,11535.31641,12125.81348,11028.92676,11443.69922,10092.64258,11797.34473,11010.2998,10598.02246,8441.116211,9810.532227,11755.3125,14771.09961,11007.00977,10137.14551,9939.736328,12017.15332,10120.32617,10694.13867,10618.13184,10033.49609
Q8WUR7,C15orf40,68810.5625,83993.26563,74400.61719,65632.96094,79419.48438,80160.39844,78629.02344,79386.71875,79975.70313,82421.9375,73326.09375,72217.29688,73232.69531,74729.28906,71902.21875,60135.58594,80159.8125,77604.48438,80015.35156,84260.99219,84895.5625,58723.91406,58737.85156,81945.70313,75928.58594
Q8WUU5,GATAD1,2566.608398,2626.043701,3128.63916,2803.635742,2253.743652,2691.398926,3504.811523,2627.4021,1982.95813,3068.478516,2903.833008,2935.097412,2523.009277,2800.299072,3085.384766,3439.002441,2488.408936,2946.263184,2912.575439,3043.860596,1957.540771,3202.363281,4100.844238,2699.192139,2761.824951
Q8WUW1,BRK1,227972.25,210120.3906,205020.7969,201549.9531,203515.1875,224021.9375,211303.4063,220864.8594,211163.3438,218793.5469,208845.5,195021.3906,201642.4219,203213.7969,198215.9219,193761.6094,192981.6094,198521.5625,199734.1875,213872.7969,205053.9688,185273.8438,187485.5,216103.3906,219407.6563
Q8WUX2,CHAC2,73541.90625,94789.67188,69584.9375,87784.79688,77054.91406,74488.49219,75762.28906,90101.3125,71347.35156,66646.53906,59523.79297,70903.375,101061.9531,79449.71875,75557.79688,72408.0625,87080.17188,93725.03906,88427.9375,77416.24219,83222.57031,126176.5859,114526.4688,83433.75781,66102.9375
Q8WUX9,CHMP7,29336.79883,24881.44727,29280.66992,23797.47656,25119.70313,23582.38672,28844.10938,24885.38281,29628.70117,29554.0957,24749.56445,26367.25586,22594.95117,28482.0625,33376.89844,33057.03516,25532.41992,21864.79492,23860.87695,26272.09961,26811.6875,20052.04492,19675.1543,23843.66797,30066.92188
Q8WUZ0,BCL7C,179474.8281,190316.75,188071.5625,186632.5781,191348.1719,169131.625,192790.0313,186090.8594,186855.9688,182131.5313,174624.5469,160476.4063,184467.7813,182515.875,171892.1094,190802.8438,187704.9219,178757.2031,164391.25,178136.5938,179620.1719,167884.9219,172792.7188,170449.4063,175121.9844
Q8WV92,MITD1,20950.49023,20715.52344,21762.51563,20579.32031,18110,20937.54297,23142.58398,20624.25977,20752.97852,22016.33398,19349.2793,17279.2207,19006.91602,21489.35938,19935.33203,21421.70898,20406.78516,16558.35547,21704.70508,21488.82227,19434.98242,13635.08887,15417.63281,18620.43359,20776.08203
Q8WV99,ZFAND2B,6395.390137,7471.638184,5751.931152,3570.816162,4523.128906,18862.56641,11306.35742,8368.984375,Filtered,3223.562256,Filtered,20576.26563,20540.4375,11189.06934,4004.023438,5181.127441,4505.810547,20796.5625,4663.67627,7427.835938,28666.57813,7108.550781,4189.138672,7253.448242,13303.09766
Q8WVB6,CHTF18,10620.87207,11555.16113,10815.8584,13994.54199,11064.58691,9630.554688,11730.77148,8858.608398,9996.953125,9914.075195,12108.07813,12417.33691,11771.41211,12924.41309,11554.34473,11879.79199,10921.63867,11305.00391,10841.58691,10726.16016,12011.36035,11843.20508,13127.88574,11492.56836,11473.90527
Q8WVC0,LEO1,66665.64063,64316.32422,65634.82813,67226.10156,69115.65625,64414.25781,65112.48438,66191.34375,63907.39844,68561.14844,63113.82422,57939.76172,61099.42578,64817.60547,68557.25781,63678.77734,64095.33984,65757.01563,64689.28906,66784.1875,65129.94531,76583.34375,68888.02344,68559.79688,74879.32813
Q8WVD3,RNF138,51164.625,47647.55469,48518.49609,49683.39844,50520.64844,47661.33984,50106.36719,49840.90234,52924.36328,52245.48438,46674.96484,52279.07031,49252.11719,50958.37109,53488.78125,50864.74219,51289.8125,51748.12109,53703.33594,52306.73438,49778.97266,61374.96094,58834.19922,52317.37891,54758.62109
Q8WVJ2,NUDCD2,883904.5625,900962.375,886583,979791,959591.6875,941548,941333,911638.625,947872.6875,951668.6875,906630.3125,838587.6875,884437,947885.9375,869276.125,814634.125,842345.75,891810.1875,950957.125,981762.9375,927430.5625,1087398.75,1042022.438,983445.6875,1038593.75
Q8WVK2,SNRNP27,137405.75,142821.4688,132957.0156,134457.3438,129186.0547,135596.75,123601,136853.5625,140652.6563,138955.3594,114190.4688,111873.7578,125070.9219,117562.0391,121850.6563,127149.7969,146101.6563,145165.3594,148186.75,132955.9375,134208.4688,137703.625,129191.5078,130063.1875,118266.9141
Q8WVK7,SKA2,22542.25781,21357.08789,24192.20898,25687.49609,22392.65625,21660.05859,26059.27539,22435.16016,22768.95898,22338.35938,22376.42578,21561.80664,23629.09375,24339.89063,27013.9375,27580.82813,25045.21289,21721.88086,24309.75391,22445.5,22963.99609,27650.28711,32919.88672,22529.75391,28722.28906
